0.455
0.868
1.243
1.585
1.895
2.178
2.434
2.667
2.880
3.072
3.248
3.407
3.552
3.683
3.803
3.912
4.011
4.101
4.182
4.257
4.324
4.386
4.442
4.492
4.539
4.580
4.619
4.653
4.685
4.713
4.740
4.763
4.785
4.804
4.822
4.838
4.853
4.866
4.878
4.890
4.900
4.909
4.917
4.925
4.931
4.938
4.943
4.948
4.953
4.957
4.961
4.965
4.968
4.971
4.974
4.976
4.978
4.980
4.982
4.984
4.985
4.986
4.988
4.989
4.990
4.991
4.992
4.992
4.993
4.994
4.994
4.995
4.995
4.996
4.996
4.996
4.997
4.997
4.997
4.998
4.998
4.998
4.998
4.998
4.998
4.999
4.999
4.999
4.999
4.999
4.999
4.999
4.999
4.999
4.999
4.999
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
5.000
